,name,asset_ownership_name,latitude,longitude,asset_type,country
785,Shennan Power Dongguan Gaobu Natural Gas power station,Dongguan Shenran Natural Gas Thermal Power Co Ltd,23.126695,113.755391,oil_and_gas_plant,China
786,Bear Garden power station,Virginia Electric and Power Co,37.695556,-78.28528,oil_and_gas_plant,United States
787,Barrow Island LNG power station,Osaka Gas Co Ltd,-20.77708,115.461583,oil_and_gas_plant,Australia
788,El Potosino power station,Ingeniería Nebri SAPI de CV,21.212251,-100.61926,oil_and_gas_plant,Mexico
789,Port Said East power plant,Port Said East Power SAE,31.09952,32.52024,oil_and_gas_plant,Egypt
790,Ywama power station,Electric Power Generation Enterprise,16.9,96.089,oil_and_gas_plant,
791,CNOOC Zhongshan Jiaming Gas power station,Zhongshan Jiaming Electric Power Co Ltd,22.569977,113.572525,oil_and_gas_plant,
792,Cartagena (Escombreras) power station,Naturgy Energy Group SA,37.57274,-0.93841,oil_and_gas_plant,Spain
793,Humay power station,Gaz et L’Energie S.A.C.,-13.694616,-76.02811,oil_and_gas_plant,Peru
794,Termolectrica Garabito power station,Instituto Costarricense de Electricidad (ICE),10.04397,-84.75977,oil_and_gas_plant,Costa Rica
795,Igarapé thermoelectric power station,Companhia Energética de Minas Gerais,-19.970096,-44.28292,oil_and_gas_plant,Brazil
796,Himeji Daiichi power station,Kansai Electric Power Co,34.773005,134.666632,oil_and_gas_plant,
797,Alaoji power station,Alaoji Generation Co Ltd,5.066768,7.32181,oil_and_gas_plant,Nigeria
798,Vermillion energy facility,Duke Energy Indiana LLC,39.922328,-87.44636,oil_and_gas_plant,United States
799,Belawan power station,PT PLN (Persero),3.773148,98.670029,oil_and_gas_plant,Indonesia
800,Yangon Amata Smart City power station,PTT Exploration and Production PCL,17.0028553023931,96.3012384739696,oil_and_gas_plant,
801,Nevada cogeneration Associates 2 power station,Panwest NCA2 Holdings LLC,36.2253,-114.8783,oil_and_gas_plant,United States
802,Shuqaiq 2 Independent Water and Power Project,Mitsubishi Corp,17.6596010175072,42.0760800596721,oil_and_gas_plant,Saudi Arabia
803,Choctaw County power station,Entergy Mississippi LLC,33.2881,-89.4201,oil_and_gas_plant,United States
804,McCartney power station,City Utilities of Springfield - (MO),37.248431,-93.17084,oil_and_gas_plant,United States
805,Barbosa Lima Sobrinho power station,Petróleo Brasileiro SA,-22.720035,-43.649059,oil_and_gas_plant,Brazil
806,Refinería General Lázaro Cárdenas power station,Pemex-Transformación Industrial,17.985339,-94.533994,oil_and_gas_plant,Mexico
807,Tamor Khola 5 hydroelectric plant,Riverside Hydro Energy Company,27.5212,87.7964,hydro_power_low,Nepal
808,Santahar Peaking power station,Bangladesh Power Development Board (BPDB),24.7977204695233,88.9842576532955,oil_and_gas_plant,Bangladesh
809,Ralph Green power station,Evergy Missouri West,38.78758,-94.27769,oil_and_gas_plant,United States
810,Anclote power station,Duke Energy Florida LLC,28.184444,-82.78861,oil_and_gas_plant,United States
811,Laredo power station,Talen Texas LLC,27.5667,-99.5089,oil_and_gas_plant,United States
812,Southern Cross power station,TransAlta Corp,-31.1918987,121.6719065,oil_and_gas_plant,Australia
813,Yudean Huizhou Gas power station,Guangdong Huizhou Natural Gas Power Generation Co Ltd,22.759327,114.613691,oil_and_gas_plant,
814,Andrés power station,AES Dominicana,18.4074,-69.6343,oil_and_gas_plant,Dominican Republic
815,Hanam CHP power station,Narae Energy Service Co Ltd,37.5515272443685,127.185941741592,oil_and_gas_plant,
816,Kelanitissa LNG power station,Ceylon Electricity Board,6.954409,79.877895,oil_and_gas_plant,Sri Lanka
817,Moreau power station,Union Electric Co - (MO),38.555713,-92.102316,oil_and_gas_plant,United States
818,G2 Net-Zero power plant,G2 Net-Zero,29.8148514427567,-93.3584862813269,oil_and_gas_plant,United States
819,Prenergy El Salto power station,Prenergy de México SA de CV,20.517827,-103.182686,oil_and_gas_plant,Mexico
820,Karuwa Seti hydroelectric plant,Jhayamolongma Hydro Power Development PVT LTD,28.4086,83.9811,hydro_power_low,Nepal
821,Shuweihat S3 power plant,Sumitomo Corp,24.1535,52.566208,oil_and_gas_plant,United Arab Emirates
822,Wanneng Hefei Peaking power station,Hefei Wanneng Gas Power Generation Co Ltd,32.1326869,117.1424926,oil_and_gas_plant,China
823,CTE Máximo Gómez power station,Unión Eléctrica de Cuba,23.019234,-82.74887,oil_and_gas_plant,Cuba
824,Chevron Oil power station,Mississippi Power Co,30.34,-88.4919,oil_and_gas_plant,United States
825,Santa Rosa energy center,Santa Rosa Energy Center LLC,30.5664,-87.115,oil_and_gas_plant,United States
826,Indigo energy facility,Diamond Generating Corp,33.910873,-116.553,oil_and_gas_plant,United States
827,Zomet power station,OPC Energy Ltd,31.6096544,34.7419199,oil_and_gas_plant,Israel
828,Kyaiklat power station,PTT Exploration and Production PCL,16.459955,95.707513,oil_and_gas_plant,
829,Hrazdan thermal power plant,Hrazdan Energy Company OJSC,40.56950825,44.75277533,oil_and_gas_plant,Armenia
830,Cala Morritos power station,Cala Morritos Power SpA,-31.108632,-71.614302,oil_and_gas_plant,Chile
831,Hongchang Xinyang Gas Thermal power station,Henan Hongchang Gas Power Co Ltd,32.183759,114.489507,oil_and_gas_plant,China
832,San Isidro power station (Chile),Enel Generación Chile SA,-32.936,-71.315,oil_and_gas_plant,Chile
833,Karpowership (Indonesia) Zeynep Sultan power station,Karpowership,1.187715,124.478541,oil_and_gas_plant,
834,Redbud power plant,Grand River Dam Authority,35.6856,-97.2264,oil_and_gas_plant,United States
835,Kurashiki Joint power station,Setouchi Joint Thermal Power Co Ltd,34.4900347820847,133.719100895652,oil_and_gas_plant,Japan
836,Nishi-Nagoya thermal power station,JERA Co Inc,35.031904,136.831966,oil_and_gas_plant,
837,Southern Grid Hainan Wenchang Gas power station,China Southern Power Grid Peak and Frequency Modulation Power Generation Co Ltd,19.788535,110.716477,oil_and_gas_plant,China
838,Tagkawayan Power Station,Orion Pacific Prime Energy Inc,13.94197,122.50795,oil_and_gas_plant,Philippines
839,Braes Bayou Plant,Braes Bayou Generating LLC,29.480277,-95.62028,oil_and_gas_plant,United States
840,Payra LNG power station,North-West Power Generation Co Ltd,21.999205,90.305597,oil_and_gas_plant,Bangladesh
841,Cove Power Station,Electricity Commission (Trinidad and Tobago),11.14238,-60.79241,oil_and_gas_plant,
842,Daesan Complex power station,CGN Daesan Electric Power Co Ltd,36.9971632207004,126.365229597712,oil_and_gas_plant,
843,Huangneng Guangdong Huizhou power station,China Huaneng Group Co Ltd Southern Branch,23.689729,114.29295,oil_and_gas_plant,China
844,Los Guinchos power station,Endesa SA,28.662979,-17.791705,oil_and_gas_plant,Spain
845,Tahrir Petrochemicals Complex power plant,Ministry of Petroleum and Mineral Resources (Egypt),29.68998,32.323216,oil_and_gas_plant,Egypt
846,Paguthan Combined Cycle power plant,CLP India PVT LTD,21.78,72.979,oil_and_gas_plant,India
847,Paris energy center,Paris Generation LP,33.6968,-95.5577,oil_and_gas_plant,United States
848,Ca's Tresorer power station,Endesa SA,39.5672,2.6895,oil_and_gas_plant,Spain
849,Hibiki Natural Gas power plant,Kyushu Electric Power Co Inc,33.9305,130.778885,oil_and_gas_plant,Japan
850,Jixuan Energy Huashan Gas Thermal power station,Shandong Jixuan Energy Co Ltd,36.76676,117.092527,oil_and_gas_plant,China
851,Richards Bay Gas to Power Plant 3,Phakwe Richards Bay Gas Power 3 Pty Ltd,-28.7417885318119,32.0342877057326,oil_and_gas_plant,South Africa
852,Audrain generating station,Union Electric Co,39.3092,-91.5369,oil_and_gas_plant,United States
853,Kemerton power station,RATCH-Australia Corporation Pty Ltd,-33.1633,115.7805,oil_and_gas_plant,Australia
854,Stillwater Energy Center,Stillwater Utilities Authority,36.161944,-97.036944,oil_and_gas_plant,United States
855,La Raisa power station,Corporación Eléctrica Nacional (Venezuela) SA,10.2561,-66.7922,oil_and_gas_plant,"Venezuela, Bolivarian Republic of"
856,Mill Creek (SC) power station,Duke Energy Carolinas LLC,35.1597,-81.4306,oil_and_gas_plant,United States
857,Arapahoe Station,SWG Arapahoe LLC,39.6692,-105.0018,oil_and_gas_plant,United States
858,Tiger Bay power station,Duke Energy Florida LLC,27.746369,-81.84945,oil_and_gas_plant,United States
859,Norte Durango power station,Naturgy México SA de CV,24.229667,-104.479594,oil_and_gas_plant,Mexico
860,Seti Khola hydroelectric plant,Vision Lumbini LTD,28.3406,83.9646,hydro_power_low,Nepal
861,Rizziconi power station,Rizziconi Energia SpA,38.4453,15.99,oil_and_gas_plant,Italy
862,Kunaban Khola hydroelectric plant,Sushmit Energy PVT LTD,28.6501,83.3722,hydro_power_low,Nepal
863,Sines Refinery power station,Galp Energia SGPS SA,38.7565,-9.1754,oil_and_gas_plant,Portugal
864,Anta power plant,NTPC Ltd,25.1797,76.3188,oil_and_gas_plant,India
865,DGEN Mega Combined Cycle power plant,Torrent Power Ltd,21.6923,72.6215,oil_and_gas_plant,India
866,Xuzhou Tongshan Gas Thermal power station,China Resources Power Investment Co Ltd,34.136243,117.17211,oil_and_gas_plant,China
867,Khulna power station,North-West Power Generation Co Ltd,22.866248,89.536417,oil_and_gas_plant,Bangladesh
868,Felipe Carrillo Puerto power station,Comisión Federal de Electricidad EPE,20.697075,-88.268069,oil_and_gas_plant,Mexico
869,Therma Marine Inc (TMI) 1 power barge power station,Therma Marine Inc,7.35000600488062,125.853288069549,oil_and_gas_plant,
870,Penal power station,Power Generation Company of Trinidad and Tobago Ltd,10.147188,-61.47379,oil_and_gas_plant,
871,Petrolina Energy power station,Companhia Energética de Petrolina,-9.371823,-40.582627,oil_and_gas_plant,Brazil
872,CTG González Ortega power station,Comisión Federal de Electricidad EPE,32.56682,-115.289874,oil_and_gas_plant,Mexico
873,Qatalum CCGT power station,Qatar Aluminium Ltd,24.9713,51.5811,oil_and_gas_plant,Qatar
874,Balkan power station,Turkmenenergo,39.83555,54.85227,oil_and_gas_plant,Turkmenistan
875,Umm Al Nar West and East Integrated Water and power plant,Abu Dhabi National Energy Company PJSC,24.434803591809,54.487617015839,oil_and_gas_plant,Japan
876,Bandar Abbas power station,Hormozgan Regional Electric Co,27.144769,56.111904,oil_and_gas_plant,"Iran, Islamic Republic of"
877,Rousch power station,Rousch (Pakistan) Power Ltd,30.568648,72.139604,oil_and_gas_plant,Pakistan
878,José María España power station,Corporación Eléctrica Nacional (Venezuela) SA,10.420934,-66.954939,oil_and_gas_plant,"Venezuela, Bolivarian Republic of"
879,Huntington Beach generating station,AES Huntington Beach Energy LLC,33.645618,-117.9794,oil_and_gas_plant,United States
880,Buzen power station,Kyushu Electric Power Co Inc,33.6260769381528,131.118712787113,oil_and_gas_plant,
881,Josefa Camejo power station,Corporación Eléctrica Nacional (Venezuela) SA,11.75,-70.1716,oil_and_gas_plant,"Venezuela, Bolivarian Republic of"
882,China Resources Changzhou Zhonglou Distributed Energy Station,China Resources Power (Changzhou) Co Ltd,31.800297,119.86221,oil_and_gas_plant,China
883,Lawrence County Station,Wabash Valley Power Association Inc,38.8003,-86.4511,oil_and_gas_plant,United States
884,Cumberland Steam Plant,Tennessee Valley Authority,36.38995,-87.6516,oil_and_gas_plant,United States
885,Dongguan Humen Gas power station,Dongguan Humen Power Plant,22.815288,113.624786,oil_and_gas_plant,China
886,Shuweihat S3 power plant,Korea Electric Power Corp,24.1535,52.566208,oil_and_gas_plant,United Arab Emirates
887,Quevedo II Thermoelectric Power Plant,Corporación Nacional de Electricidad EP,-1.04872,-79.490365,oil_and_gas_plant,Ecuador
888,Deer Park energy center,Deer Park Energy Center,29.713414,-95.13451,oil_and_gas_plant,United States
889,Intercession City power station,Duke Energy Florida LLC,28.262778,-81.54861,oil_and_gas_plant,United States
890,Refinaria Duque de Caxias power station,Petróleo Brasileiro SA,-22.719928,-43.281436,oil_and_gas_plant,Brazil
891,Taft cogeneration Facility,Occidental Chemical Corp,29.9888,-90.4599,oil_and_gas_plant,United States
892,Rossano power station,Enel SpA,39.6218,16.6084,oil_and_gas_plant,Italy
893,Araucária power station,Petróleo Brasileiro SA,-25.588687,-49.354701,oil_and_gas_plant,Brazil
894,Bonny Island LNG power plant,Nigeria LNG Ltd,4.41836,7.16157,oil_and_gas_plant,Nigeria
895,Sycamore cogeneration power station,Sycamore Cogeneration Co,35.452577,-118.9853,oil_and_gas_plant,United States
896,Qom power station,Qom Electric Power Generation Management Co,34.579,50.755,oil_and_gas_plant,"Iran, Islamic Republic of"
897,Bagmati Nadi hydroelectric plant,Sichuan Hechuan Investment CO LTD,27.5363,85.2341,hydro_power_low,Nepal
898,McMeekin Station,Dominion Energy South Carolina Inc,34.0556,-81.2172,oil_and_gas_plant,United States
899,Daraband power station,KPK Economic Zones Development and Management Co,31.7440195373388,70.3347825071865,oil_and_gas_plant,Pakistan
900,Ashuganj power station,Ashuganj Power Station Company LTD (APSCL),24.0433323,91.0142544,oil_and_gas_plant,Bangladesh
901,Eagle Point power generation,Rockland Capital,39.8746,-75.1592,oil_and_gas_plant,United States
902,Gadsden Steam Plant,Alabama Power Co,34.0128,-85.9708,oil_and_gas_plant,United States
903,Rupsha power station,North-West Power Generation Co Ltd,22.853987,89.551191,oil_and_gas_plant,Bangladesh
904,Singapore Chemical power station,ExxonMobil Corp,1.2680014,103.6889801,oil_and_gas_plant,Singapore
905,Silver Creek power station,Cooperative Energy,31.6004,-89.9468,oil_and_gas_plant,United States
906,Xiangtou International Hengdong Gas power station,Hunan Xiangtou International Investment Co Ltd,26.99712,112.78137,oil_and_gas_plant,China
907,Fuling Baitao power station,Chongqing Baitao Gas Turbine Thermal Power Co Ltd,29.5473846266348,107.479795504131,oil_and_gas_plant,China
908,Okeechobee Clean energy center,Florida Power & Light Co,27.634167,-80.79111,oil_and_gas_plant,United States
909,Midway Sunset cogeneration power station,AERA Energy LLC,35.2269,-119.6294,oil_and_gas_plant,United States
910,Big Cajun II Power Plant,Louisiana Generating LLC,30.7261,-91.3692,oil_and_gas_plant,United States
911,Chongqing Wujiang Gas power station,Chongqing Wujiang Electric Power Co Ltd,29.5300561088134,108.770270755428,oil_and_gas_plant,China
912,Huaneng Beijing power station,Huaneng Beijing Thermal Electricity Co Ltd,39.885361,116.53537,oil_and_gas_plant,China
913,Karkey 019 power station,Karpowership Brasil Energia Ltda,-22.936126,-43.834043,oil_and_gas_plant,
914,Songdo CHP power station,Incheon Total Energy Co Ltd,37.369922,126.640165,oil_and_gas_plant,
915,Ventanilla power station,Enel Generación Perú SAA,-11.935756,-77.118021,oil_and_gas_plant,Peru
916,Termoberrío power station,Sociedad Minera de Santander,6.443678,-74.384076,oil_and_gas_plant,Colombia
917,Hanneng Power Tunkou Gas power station,Wuhan Hanneng Electric Power Development Co Ltd,30.470794,114.203538,oil_and_gas_plant,China
918,Chilca power station,ENGIE Energía Perú SA,-12.502428,-76.729021,oil_and_gas_plant,Peru
919,Al Qayyarah power station,Ministry of Electricity (Iraq),35.78818,43.2521,oil_and_gas_plant,Iraq
920,Gediz power station,HG Enerji Elektrik Uretimi Sanayi Ticaret AŞ,38.9652,29.3653,oil_and_gas_plant,
921,China Resources Zhuhai Distributed Gas power station,China Resources Power (Zhuhai) Smart Energy Co Ltd,22.149907,113.14181,oil_and_gas_plant,China
922,Rauzan power station,Bangladesh Power Development Board (BPDB),22.4020739,91.9394318,oil_and_gas_plant,Bangladesh
923,Hill Top energy center,Hill Top Energy Center LLC,39.894212,-79.9382,oil_and_gas_plant,United States
924,EPP Altos I power station,Evolution Power Partners SA,-5.035094,-42.466079,oil_and_gas_plant,Brazil
925,Little Gypsy power station,Entergy Louisiana LLC,30.005067,-90.46169,oil_and_gas_plant,United States
926,Laverton North power station,Snowy Hydro Ltd,-37.84163,144.78873,oil_and_gas_plant,Australia
927,Santa Rosa power station,Enel Generación Perú SAA,-12.039528,-77.010565,oil_and_gas_plant,Peru
928,Bataan power station,Panasia Energy Inc,14.55103,120.59753,oil_and_gas_plant,Philippines
929,Gregory power facility,Gregory Power Partners LLC,27.88929,-97.25842,oil_and_gas_plant,United States
930,"Shandong DADI Salt Chemical Group Co.,Ltd. power project",Shandong DADI Salt Chemical Group Co Ltd,37.03908,119.04728,oil_and_gas_plant,China
931,Zouk power plant,Electricity Of Lebanon,33.970651,35.603934,oil_and_gas_plant,Lebanon
932,Northside Generating Station,JEA,30.4172,-81.5525,oil_and_gas_plant,United States
933,Mohammedia 2 Power Plant,Office National de l'Electricité et de l'Eau Potable (Morocco),33.68086,-7.4363,oil_and_gas_plant,Morocco
934,Santa Elena II power station,Corporación Nacional de Electricidad EP,-2.242021,-80.846375,oil_and_gas_plant,Ecuador
935,Hinds energy facility,Entergy Mississippi LLC,32.378969,-90.21991,oil_and_gas_plant,United States
936,Yudean Xinhui Gas power station,Guangdong Yudean Xinhui Power Generation Co Ltd,22.253854,113.066065,oil_and_gas_plant,China
937,Hirgigo power plant,Eritrean Electricity Corp,15.579,39.44277,oil_and_gas_plant,Eritrea
938,Cap des Biches power station,West Africa Energy,14.722293,-17.300905,oil_and_gas_plant,Senegal
939,Olive power station,City of Burbank Water and Power,34.1764,-118.3147,oil_and_gas_plant,United States
940,Tarasht power plant,Thermal Power Plants Holding Co,35.708056,51.345556,oil_and_gas_plant,"Iran, Islamic Republic of"
941,Wansley Unit 9 power station,Municipal Electric Authority of Georgia,33.4083,-85.0403,oil_and_gas_plant,United States
942,Eddystone Generating Station,Exelon Power Corp,39.858,-75.323,oil_and_gas_plant,United States
943,CalPeak Power Panoche Peaker Plant,CalPeak Power - Panoche LLC,36.652905,-120.5806,oil_and_gas_plant,United States
944,Garri 1 Power Plant,Sudanese Thermal Power Generating Co Ltd,16.120165,32.691961,oil_and_gas_plant,Sudan
945,Iberafrica power station,Iberafrica Power (EA) Ltd,-1.2935766522408,36.8198504818748,oil_and_gas_plant,Kenya
946,Cove Point LNG Terminal power station,Dominion Cove Point LNG LP,38.385456,-76.4098,oil_and_gas_plant,United States
947,Leichhardt power station,APA Group,-20.7833,139.4862,oil_and_gas_plant,Australia
948,New South Tripoli Gas power station,General Electricity Company of Libya,32.874532,13.19596,oil_and_gas_plant,Libya
949,UTE Central Termica La Tablada power station,Administracion Nacional De Usinas y Trasmisiones Eléctricas,-34.82643,-56.235589,oil_and_gas_plant,Uruguay
950,Al Qurayyat power plant,Saudi Electricity Co,31.254164,37.43021,oil_and_gas_plant,Saudi Arabia
951,Jack Watson Generating Plant,Mississippi Power Co,30.4392,-89.0286,oil_and_gas_plant,United States
952,Newman (AU) power station,Alinta Energy,-23.34373,119.70905,oil_and_gas_plant,Australia
953,Candelaria power plant,Endesa SA,28.38139,-16.35801,oil_and_gas_plant,Spain
954,Qeshm (Pasargard) power station,Qeshm Movalled Co,26.9279,55.9629,oil_and_gas_plant,"Iran, Islamic Republic of"
955,Tokyo Gas Yokosuka power station,Tokyo Gas Co Ltd,35.249177,139.65596,oil_and_gas_plant,Japan
956,Manesar Captive power plant,Maruti Suzuki India Ltd,28.3664586338105,76.8902240355643,oil_and_gas_plant,India
957,Zhejiang Zhenhai power plant,Zhejiang Zheneng Zhenhai Natural Gas Power Generation Co Ltd,30.023696,121.662627,oil_and_gas_plant,
958,McCook power station,Nebraska Public Power District,40.2214,-100.6508,oil_and_gas_plant,United States
959,Kivuwatt power plant,ContourGlobal PLC,-2.06801535043973,29.3197199589085,oil_and_gas_plant,Rwanda
960,Chattahoochee energy facility,Oglethorpe Power Corp,33.4072,-85.0386,oil_and_gas_plant,United States
961,Batubara power station,PT Hanlim Power Corp,3.285553,99.508176,oil_and_gas_plant,Indonesia
962,State Grid Lasa Gas power station,Dongga Power Generation Company of State Grid Tibet Electric Power Co Ltd,29.6516,90.95942,oil_and_gas_plant,China
963,Al Wajh power station,Saudi Electricity Co,26.2235,36.49315,oil_and_gas_plant,Saudi Arabia
964,Fenix power station,Fénix Power Perú SA,-12.543746,-76.735523,oil_and_gas_plant,Peru
965,Priolo Gargallo power station,Enel Produzione SpA,37.14,15.2159,oil_and_gas_plant,Italy
966,Huarun Guangdong Zhanjiang Donghaidao power station,Huarun Power Investment Co Ltd,21.230003,110.363512,oil_and_gas_plant,China
967,Global Power Synergy Central Utility Plant 1,Global Power Synergy PCL,12.7014,101.1258,oil_and_gas_plant,Thailand
968,Tiplyang Kaligandaki hydroelectric plant,Himalayan Infrastructure Fund,28.4581,83.6242,hydro_power_low,Nepal
969,Aden power station,Masila Petroleum Exploration and Production Co,12.824678150741,44.9190379603349,oil_and_gas_plant,Yemen
970,Novo Tempo Barcarena power station,Centrais Elétricas Barcarena SA,-1.548658,-48.745631,oil_and_gas_plant,Brazil
971,Cleveland County generating facility,Southern Power Co,35.170547,-81.41665,oil_and_gas_plant,United States
972,Cottonwood Energy Project,Cleco Corporate Holdings LLC,30.2588,-93.7353,oil_and_gas_plant,United States
973,Asaluyeh power station,MAPNA Assaluyeh Power Plant Company PJSC,27.4068,52.7818,oil_and_gas_plant,"Iran, Islamic Republic of"
974,Avon power station,Avon Peaking Power (RF) Pty Ltd,-29.418913,31.157693,oil_and_gas_plant,South Africa
975,Kyaukse power plant,APR Energy Ltd,21.6077396145104,96.1374092025406,oil_and_gas_plant,
976,Kashipur (Gama) power station,Gama Infraprop Private Limited (GIPL),29.141711,78.963497,oil_and_gas_plant,India
977,Coyote Clean power project,Southern Ute Indian Tribe Growth Fund,37.2559182548915,-107.633065263039,oil_and_gas_plant,United States
978,Sichuan Investment Group Ziyang power station,Sichuan Investment (Ziyang) Gas Power Generation Co Ltd,30.078214,105.423753,oil_and_gas_plant,China
979,Upper Madi hydroelectric plant,China International Water & Electric,28.2663,84.0821,hydro_power_low,Nepal
980,Datang Baochang Gas power station,Shenzhen Datang Baochang Gas Power Generation Co Ltd,22.707372,114.027049,oil_and_gas_plant,China
981,Kerman power station,Kerman Regional Electric Co,30.21,56.7932,oil_and_gas_plant,"Iran, Islamic Republic of"
982,SPIC Zhengding Gas-fired Thermal power station,State Power Investment Group Zhengding Gas Thermal Power Co Ltd,38.223242,114.650784,oil_and_gas_plant,China
983,Gresik power station,PT Pembangkitan Jawa Bali,-7.1633,112.6615,oil_and_gas_plant,Indonesia
984,Solalban Energía power station,Generación Mediterránea SA,-38.773819,-62.289998,oil_and_gas_plant,Argentina
985,Haifa Refinery power station,Oil Refineries Ltd,32.794356,34.982615,oil_and_gas_plant,Israel
986,Solad power station,Edeltech,31.818664,34.6611816,oil_and_gas_plant,Israel
987,Gaziantip Industrial power station,Gaziantep Organize Sanayi Bolgesi,36.9957,37.3841,oil_and_gas_plant,
988,McClure power station,Modesto Irrigation District,37.62936,-120.9314,oil_and_gas_plant,United States
989,Super Nyadi hydroelectric plant,Siuri Nyadi Power PVT LTD,28.3794,84.4771,hydro_power_low,Nepal
990,James E. Rogers Energy Complex,Duke Energy Carolinas LLC,35.22,-81.7594,oil_and_gas_plant,United States
991,La Union power station,Global Luzon Energy Development Corp,16.835881,120.342465,oil_and_gas_plant,Philippines
992,Deepwater Generating Station,Calpine New Jersey Generation LLC,39.6831,-75.5083,oil_and_gas_plant,United States
993,Guangxi Chiji Iron and Steel Co./Ltd. Gas Power Project,Guangxi Chiji Iron and Steel Co Ltd,23.369089,111.164847,oil_and_gas_plant,China
994,Joetsu Green power station,Nihon Techno Co Ltd,37.2553178914278,138.393474497586,oil_and_gas_plant,Japan
995,Emporia energy center,Evergy Kansas Central Inc,38.445883,-96.06525,oil_and_gas_plant,United States
996,Celso Furtado power station,Petróleo Brasileiro SA,-12.703048,-38.572766,oil_and_gas_plant,Brazil
997,Dogwood energy facility,City of Independence - (MO),38.7931,-94.3006,oil_and_gas_plant,United States
998,CELCSA cogeneration power station,ContourGlobal Terra 3 S.à.r.l,18.039337,-94.597207,oil_and_gas_plant,Mexico
999,PGSEZ power station,Persian Gulf Mineral and Metal Industries Special Economic Zone Co,27.096478,56.041687,oil_and_gas_plant,"Iran, Islamic Republic of"
1000,Paddys Run power station,Kentucky Utilities Co,38.223592,-85.8417,oil_and_gas_plant,United States
1001,Kwinana Refinery cogeneration power station,Engie SA,-32.2226,115.7662,oil_and_gas_plant,Australia
1002,Shobad power station,MahTaab Kahnouj Power Generation Co,28.048333,57.782583,oil_and_gas_plant,"Iran, Islamic Republic of"
1003,Yanbu 1 power plant,Power and Water Utility Company for Jubail and Yanbu,23.9104,38.32155,oil_and_gas_plant,Saudi Arabia
1004,SPIC Hengqin Gas Thermal power station,Gener 2,22.127294,113.465923,oil_and_gas_plant,China
1005,York Generation Company power station,York Generation Co LLC,39.985641,-76.67616,oil_and_gas_plant,United States
1006,Haripur power station,Bangladesh Power Development Board (BPDB),23.6804015,90.5213497,oil_and_gas_plant,Bangladesh
1007,Corinto Barge power station,Empresa Energética de Corinto Ltda,12.4883,-87.16735,oil_and_gas_plant,
1008,Jiangsu Zhenjiang Gas Thermal power station,Jiangsu Zhenjiang Gas Thermal Power Co Ltd,32.12704,119.479817,oil_and_gas_plant,China
1009,Timbúes power station,ENARSA - Energía Argentina SA,-32.577915,-60.790519,oil_and_gas_plant,Argentina
1010,Al-Mussaib Gas power plant,Ministry of Electricity (Iraq),32.840997,44.290058,oil_and_gas_plant,Iraq
1011,Atlas Power Limited power station,Atlas Power Ltd,31.6784050603905,74.0837676878887,oil_and_gas_plant,Pakistan
1012,Akaz power station,Ministry of Electricity (Iraq),34.316858,41.1602597,oil_and_gas_plant,Iraq
1013,Dongguan Ningzhou Gas power station,Guangdong Yudean Binhai Bay Energy Co Ltd,23.024253,113.596723,oil_and_gas_plant,China
1014,Los Llanos power station,Ecopetrol,7.240011,-75.484065,oil_and_gas_plant,Colombia
1015,Unique Meghnaghat power station,Unique Meghnaghat Power Ltd,23.6162837,90.6133111,oil_and_gas_plant,Bangladesh
1016,Salalah 2 Independent power plant,Dhofar O&M Co LLC,16.938682,53.972467,oil_and_gas_plant,Oman
1017,Chongqing Nanchuan power station,China General Nuclear Power Group Co Ltd,29.158123,107.107426,oil_and_gas_plant,China
1018,Termocentro power station,Rattan Holding SA,6.444481,-74.380683,oil_and_gas_plant,Colombia
1019,Topolobampo-III power station,Mexico Infrastructure Partners SAPI de CV,25.973403,-108.995058,oil_and_gas_plant,Mexico
1020,Al Aweer H Power and Desalination Station,Dubai Electricity and Water Authority PJSC,25.1493,55.4268,oil_and_gas_plant,United Arab Emirates
1021,Tien Lang power station,ExxonMobil Corp,20.741565,106.568259,oil_and_gas_plant,Viet Nam
1022,Makiminato Thermal power plant,Okinawa Electric Power Co Inc,26.269210095665,127.72014359336,oil_and_gas_plant,Japan
1023,Doniambo power station,Société Le Nickel SA,-22.2589558948818,166.473190876145,oil_and_gas_plant,France
1024,Lansing Smith Generating Plant,Gulf Power Co,30.2686,-85.7003,oil_and_gas_plant,United States
1025,Taltal power station,Enel Generación Chile SA,-24.9888,-70.466,oil_and_gas_plant,Chile
1026,Sorek power station,Delek Israel,31.9367,34.7118,oil_and_gas_plant,Israel
1027,Intercession City power station,Duke Energy Florida LLC,28.262778,-81.548611,oil_and_gas_plant,United States
1028,IOCL Panipat cogeneration power plant,Indian Oil Corp,29.4673088,76.8754461,oil_and_gas_plant,India
1029,South Tripoli power station,General Electricity Company of Libya,32.776,13.0983,oil_and_gas_plant,Libya
1030,UMPL Mymensingh power station,United Mymensingh Power Ltd,24.9005032674489,89.9882465477962,oil_and_gas_plant,Bangladesh
1031,Refinería Antonio Dovalí Jaime power station,Pemex-Transformación Industrial,16.207633,-95.174138,oil_and_gas_plant,Mexico
1032,Rojana power station,Rojana Power Co Ltd,14.3324,100.6382,oil_and_gas_plant,Thailand
1033,Castellon Refinery power station,BP PLC,39.9591277538194,-0.0016045273960717,oil_and_gas_plant,Spain
